"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"102";"2025-07-03 16:05:16";"Leg Day";"4200";"Standing Calf Raise (Machine)";"22";"138.5";"13";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Bench Press (Barbell)";"1";"68.0";"9";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Bench Press (Barbell)";"2";"62.0";"10";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Bench Press (Barbell)";"3";"82.5";"8";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Seated Row (Cable)";"4";"56.0";"12";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Seated Row (Cable)";"5";"47.0";"9";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Seated Row (Cable)";"6";"53.5";"8";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Shoulder Press (Plate Loaded)";"7";"27.0";"9";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Shoulder Press (Plate Loaded)";"8";"27.0";"12";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Shoulder Press (Plate Loaded)";"9";"30.5";"11";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Lat Pulldown (Cable)";"10";"60.5";"8";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Lat Pulldown (Cable)";"11";"45.5";"11";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Lat Pulldown (Cable)";"12";"50.5";"9";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Lat Pulldown (Cable)";"13";"43.0";"12";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Bicep Curl (Cable)";"14";"12.5";"10";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Bicep Curl (Cable)";"15";"11.5";"12";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Bicep Curl (Cable)";"16";"17.5";"10";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Triceps Extension (Machine)";"17";"30.5";"10";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Triceps Extension (Machine)";"18";"24.0";"11";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Triceps Extension (Machine)";"19";"37.0";"11";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Triceps Extension (Machine)";"20";"38.0";"10";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Crunch (Machine)";"21";"54.0";"16";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Crunch (Machine)";"22";"52.0";"13";"";"";"";"";""
"103";"2025-07-07 16:04:42";"Upper Body";"4200";"Crunch (Machine)";"23";"30.5";"14";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Squat (Barbell)";"1";"55.5";"10";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Squat (Barbell)";"2";"83.5";"9";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Squat (Barbell)";"3";"58.5";"9";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Squat (Barbell)";"4";"89.0";"8";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Bench Press (Barbell)";"5";"76.5";"10";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Bench Press (Barbell)";"6";"71.0";"8";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Bench Press (Barbell)";"7";"79.0";"9";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Seated Row (Machine)";"8";"46.0";"9";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Seated Row (Machine)";"9";"61.0";"9";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Seated Row (Machine)";"10";"46.5";"8";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Seated Row (Machine)";"11";"52.5";"12";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Shoulder Press (Machine)";"12";"51.0";"8";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Shoulder Press (Machine)";"13";"43.0";"8";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Shoulder Press (Machine)";"14";"36.5";"10";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Bicep Curl (Machine)";"15";"17.5";"11";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Bicep Curl (Machine)";"16";"25.0";"10";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Standing Calf Raise (Machine)";"17";"100.5";"18";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Standing Calf Raise (Machine)";"18";"103.0";"17";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Standing Calf Raise (Machine)";"19";"125.5";"14";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Crunch (Machine)";"20";"38.5";"16";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Crunch (Machine)";"21";"41.5";"14";"";"";"";"";""
"104";"2025-07-08 17:33:02";"Full Body";"3960";"Crunch (Machine)";"22";"37.5";"12";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Bench Press (Barbell)";"1";"95.5";"6";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Bench Press (Barbell)";"2";"65.5";"6";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Bench Press (Barbell)";"3";"64.0";"9";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Bench Press (Barbell)";"4";"81.5";"6";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Incline Chest Press (Machine)";"5";"50.0";"12";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Incline Chest Press (Machine)";"6";"56.0";"12";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Incline Chest Press (Machine)";"7";"56.0";"11";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Chest Fly";"8";"13.5";"12";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Chest Fly";"9";"16.5";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Chest Fly";"10";"17.0";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Shoulder Press (Machine)";"11";"53.0";"11";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Shoulder Press (Machine)";"12";"51.5";"8";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Shoulder Press (Machine)";"13";"34.5";"8";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Shoulder Press (Machine)";"14";"36.0";"8";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Front Raise (Cable)";"15";"6.0";"11";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Front Raise (Cable)";"16";"12.0";"12";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Front Raise (Cable)";"17";"7.5";"12";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Front Raise (Cable)";"18";"15.5";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"19";"31.0";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"20";"43.5";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"21";"38.0";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Extension (Cable)";"22";"19.5";"10";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Extension (Cable)";"23";"25.0";"11";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Extension (Cable)";"24";"17.0";"13";"";"";"";"";""
"105";"2025-07-10 12:28:28";"Push";"3120";"Triceps Extension (Cable)";"25";"23.5";"10";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Running (Treadmill)";"1";"";"";"";"1653.0";"302.0";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Pull Up";"2";"0.0";"6";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Pull Up";"3";"0.0";"12";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Pull Up";"4";"0.0";"8";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Lat Pulldown (Cable)";"5";"52.0";"10";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Lat Pulldown (Cable)";"6";"50.5";"8";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Lat Pulldown (Cable)";"7";"41.0";"11";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Bicep Curl (Barbell)";"8";"24.0";"12";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Bicep Curl (Barbell)";"9";"30.0";"8";"";"";"";"";""
"106";"2025-07-11 10:40:52";"Pull";"5400";"Bicep Curl (Barbell)";"10";"24.5";"8";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Squat (Barbell)";"1";"62.0";"11";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Squat (Barbell)";"2";"112.5";"6";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Squat (Barbell)";"3";"87.5";"12";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Squat (Barbell)";"4";"96.5";"11";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Press (Machine)";"5";"121.0";"10";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Press (Machine)";"6";"169.0";"12";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Press (Machine)";"7";"114.5";"8";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Curl (Machine)";"8";"54.5";"15";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Curl (Machine)";"9";"50.0";"13";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Curl (Machine)";"10";"56.5";"12";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Seated Leg Curl (Machine)";"11";"40.0";"13";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Hip Abductor (Machine)";"12";"77.5";"15";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Hip Abductor (Machine)";"13";"47.0";"12";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Hip Abductor (Machine)";"14";"53.5";"10";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Hip Adductor (Machine)";"15";"75.0";"11";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Hip Adductor (Machine)";"16";"54.0";"13";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Hip Adductor (Machine)";"17";"70.0";"14";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Standing Calf Raise (Machine)";"18";"147.5";"12";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Standing Calf Raise (Machine)";"19";"146.0";"19";"";"";"";"";""
"107";"2025-07-14 07:48:35";"Leg Day";"4680";"Standing Calf Raise (Machine)";"20";"107.5";"13";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Bench Press (Barbell)";"1";"87.5";"6";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Bench Press (Barbell)";"2";"87.0";"8";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Bench Press (Barbell)";"3";"68.5";"11";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Bench Press (Barbell)";"4";"73.5";"11";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Incline Chest Press (Machine)";"5";"61.0";"8";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Incline Chest Press (Machine)";"6";"53.5";"12";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Incline Chest Press (Machine)";"7";"68.0";"12";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Incline Chest Press (Machine)";"8";"48.0";"9";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Chest Fly";"9";"15.0";"13";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Chest Fly";"10";"17.5";"14";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Chest Fly";"11";"21.0";"10";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Shoulder Press (Machine)";"12";"44.0";"12";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Shoulder Press (Machine)";"13";"41.5";"12";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Shoulder Press (Machine)";"14";"41.5";"9";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Front Raise (Cable)";"15";"9.5";"15";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Front Raise (Cable)";"16";"10.5";"11";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Front Raise (Cable)";"17";"12.0";"12";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"18";"35.5";"11";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"19";"41.5";"10";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"20";"25.0";"10";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Pushdown (Cable - Straight Bar)";"21";"38.5";"10";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Extension (Cable)";"22";"33.5";"15";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Extension (Cable)";"23";"28.5";"15";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Extension (Cable)";"24";"28.5";"13";"";"";"";"";""
"108";"2025-07-15 16:01:06";"Push";"3120";"Triceps Extension (Cable)";"25";"19.5";"10";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Pull Up";"3";"0.0";"6";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Pull Up";"4";"0.0";"7";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Lat Pulldown (Cable)";"5";"62.5";"8";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Lat Pulldown (Cable)";"6";"54.5";"12";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Lat Pulldown (Cable)";"7";"62.0";"10";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Seated Wide-Grip Row (Cable)";"8";"58.5";"11";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Seated Wide-Grip Row (Cable)";"9";"46.0";"11";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Seated Wide-Grip Row (Cable)";"10";"44.0";"9";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Reverse Fly (Machine)";"11";"13.0";"10";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Reverse Fly (Machine)";"12";"8.0";"10";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Reverse Fly (Machine)";"13";"17.0";"12";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Barbell)";"14";"32.0";"11";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Barbell)";"15";"21.0";"9";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Barbell)";"16";"31.0";"9";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Dumbbell)";"17";"9.0";"12";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Dumbbell)";"18";"12.5";"10";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Dumbbell)";"19";"13.5";"11";"";"";"";"";""
"109";"2025-07-17 08:24:24";"Pull";"3360";"Bicep Curl (Dumbbell)";"20";"11.5";"10";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Squat (Barbell)";"1";"74.5";"9";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Squat (Barbell)";"2";"82.0";"11";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Squat (Barbell)";"3";"51.0";"9";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Squat (Barbell)";"4";"48.0";"9";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Seated Leg Press (Machine)";"5";"121.0";"12";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Seated Leg Press (Machine)";"6";"114.5";"11";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Seated Leg Press (Machine)";"7";"151.0";"11";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Leg Extension (Machine)";"8";"61.5";"13";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Leg Extension (Machine)";"9";"47.5";"15";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Leg Extension (Machine)";"10";"43.5";"12";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Seated Leg Curl (Machine)";"11";"55.0";"12";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Seated Leg Curl (Machine)";"12";"43.0";"11";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Seated Leg Curl (Machine)";"13";"45.0";"14";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Abductor (Machine)";"14";"49.0";"10";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Abductor (Machine)";"15";"46.0";"13";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Abductor (Machine)";"16";"72.5";"14";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Abductor (Machine)";"17";"56.0";"11";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Adductor (Machine)";"18";"60.5";"10";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Adductor (Machine)";"19";"59.0";"14";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Hip Adductor (Machine)";"20";"48.5";"10";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Standing Calf Raise (Machine)";"21";"107.5";"12";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Standing Calf Raise (Machine)";"22";"128.0";"19";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Standing Calf Raise (Machine)";"23";"141.5";"20";"";"";"";"";""
"110";"2025-07-18 17:56:21";"Leg Day";"4200";"Standing Calf Raise (Machine)";"24";"110.0";"15";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Running (Treadmill)";"1";"";"";"";"948.0";"251.0";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Bench Press (Barbell)";"2";"61.0";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Bench Press (Barbell)";"3";"80.0";"9";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Bench Press (Barbell)";"4";"68.0";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Seated Row (Cable)";"5";"41.0";"9";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Seated Row (Cable)";"6";"55.5";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Seated Row (Cable)";"7";"45.5";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Seated Row (Cable)";"8";"60.5";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Shoulder Press (Plate Loaded)";"9";"35.0";"11";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Shoulder Press (Plate Loaded)";"10";"41.5";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Shoulder Press (Plate Loaded)";"11";"44.5";"8";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Lat Pulldown (Cable)";"12";"59.5";"9";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Lat Pulldown (Cable)";"13";"41.5";"11";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Lat Pulldown (Cable)";"14";"49.5";"10";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Lat Pulldown (Cable)";"15";"48.5";"10";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Bicep Curl (Cable)";"16";"27.5";"12";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Bicep Curl (Cable)";"17";"27.0";"10";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Bicep Curl (Cable)";"18";"20.0";"10";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Triceps Extension (Machine)";"19";"40.5";"10";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Triceps Extension (Machine)";"20";"43.0";"12";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Triceps Extension (Machine)";"21";"25.0";"10";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Crunch (Machine)";"22";"40.5";"17";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Crunch (Machine)";"23";"56.0";"12";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Crunch (Machine)";"24";"31.0";"19";"";"";"";"";""
"111";"2025-07-21 10:29:32";"Upper Body";"5040";"Crunch (Machine)";"25";"30.5";"12";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Squat (Barbell)";"1";"52.5";"10";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Squat (Barbell)";"2";"76.0";"9";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Squat (Barbell)";"3";"80.5";"9";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Squat (Barbell)";"4";"47.0";"8";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Seated Row (Machine)";"5";"58.5";"11";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Seated Row (Machine)";"6";"47.5";"8";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Seated Row (Machine)";"7";"55.5";"8";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Shoulder Press (Machine)";"8";"41.5";"11";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Shoulder Press (Machine)";"9";"41.0";"12";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Shoulder Press (Machine)";"10";"51.0";"8";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Bicep Curl (Machine)";"11";"29.0";"10";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Bicep Curl (Machine)";"12";"25.0";"12";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Crunch (Machine)";"13";"36.0";"18";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Crunch (Machine)";"14";"49.0";"15";"";"";"";"";""
"112";"2025-07-22 07:05:28";"Full Body";"4560";"Crunch (Machine)";"15";"29.0";"14";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Running (Treadmill)";"1";"";"";"";"1149.0";"515.0";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Bench Press (Barbell)";"2";"79.5";"8";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Bench Press (Barbell)";"3";"85.0";"6";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Bench Press (Barbell)";"4";"70.0";"7";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Bench Press (Barbell)";"5";"70.0";"6";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Bench Press (Barbell)";"6";"92.5";"9";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Incline Chest Press (Machine)";"7";"72.0";"10";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Incline Chest Press (Machine)";"8";"61.5";"8";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Incline Chest Press (Machine)";"9";"69.0";"8";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Shoulder Press (Machine)";"10";"38.0";"12";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Shoulder Press (Machine)";"11";"51.5";"11";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Shoulder Press (Machine)";"12";"40.0";"8";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Front Raise (Cable)";"13";"15.5";"11";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Front Raise (Cable)";"14";"11.5";"14";"";"";"";"";""
"113";"2025-07-25 17:20:57";"Push";"3240";"Front Raise (Cable)";"15";"13.0";"11";"";"";"";"";""
